TEXT REPORT

Test Program: FAN5069 (QC-ROOM) No Version#
Lot ID: CUR020105_R25_Q1
Operator: OPERATOR
Computer: TMT-23

Date: 01/28/24 02:37:05

Serial Number: 1
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.14.02 |Close Loop _N_l |       1.4846| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4924| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8098| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7788| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0126| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0252| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0227| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0225| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0239| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.7000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0236| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 241
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5825| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5346| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5398| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5217| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5009| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.4958| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4892| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5796| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5804| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5817| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7103| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5836| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5787| 1 |      v |          -1 |        -0.3 |              |
| 001.02.01 |IVCC NORMAL     |       7.1899| 1 |     mA |           1 |          15 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0023| 1 |     uA |          -5 |           5 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2477| 1 |     uA |          -1 |           1 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6702| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7167| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       6.2436| 1 |     mA |           1 |        9.05 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     149.7815| 1 |     uA |          50 |         400 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -54.1346| 1 |     uA |         -80 |         -35 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0253| 1 |     uA |          -2 |           2 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2950| 1 |      V |           1 |         1.8 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0800| 1 |      V |         0.9 |         1.6 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2150| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2200| 1 |      V |           4 |         4.5 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7300| 1 |      V |         3.6 |           4 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.4900| 1 |      V |        0.35 |         0.7 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.0249| 1 |     uA |         -12 |          -8 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.1544| 1 |     uA |         -13 |          -7 |              |
| 001.06.03 |SS Threshold    |       1.2100| 1 |      V |         1.1 |         1.4 |              |
| 001.07.01 |OPEN FREQ HD    |     309.6504| 1 |    KHZ |         240 |         360 |              |
| 001.07.02 |OPEN FREQ LD    |     309.0978| 1 |    KHZ |         240 |         360 |              |
| 001.07.03 |RISE TIME HD    |      40.1919| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      25.8750| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      23.9483| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      29.0364| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      36.3226| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      47.9469| 1 |     nS |           8 |         100 |              |
| 001.07.09 |OPEN FREQ LD    |     193.0874| 1 |    KHZ |         152 |         248 |              |
| 001.07.10 |OPEN FREQ HD    |     193.0317| 1 |    KHZ |         152 |         248 |              |
| 001.08.01 |Pwm DCycle High |      71.2585| 1 |      % |          45 |          95 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      38.2860| 1 |      % |          20 |          65 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9279| 1 |      V |        4.25 |        5.75 |              |
| 001.09.02 |ILIM CURRENT    |       9.8558| 1 |     uA |           9 |          11 |              |
| 001.10.01 |EA SOURCE       |   -2561.1980| 1 |     uA |       -5000 |        -500 |              |
| 001.10.02 |EA I SINK       |   10146.4395| 1 |     uA |        4000 |    1.7e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6278| 1 |      V |         3.4 |           4 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5302| 1 |      V |         3.4 |           4 |              |
| 001.10.05 |EA_OUT LOW      |       0.0661| 1 |      V |         4.2 |         0.3 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0140| 1 |      V |       -0.01 |       0.025 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8429| 1 |      V |       1.425 |        1.95 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1968| 1 |      V |        1.17 |        1.23 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9391| 1 |      V |         4.4 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0478| 1 |      V |        -0.5 |        0.25 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |       0.775 |       0.825 |              |
| 001.12.05 |SS LDO STARTUP  |       2.1400| 1 |      V |         1.8 |         2.5 |              |
| 001.13.01 |OVP VSEN PIN 23 |     114.6000| 1 |      % |         110 |       122.5 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |          65 |          80 |              |
| 001.14.01 |Ramp Voltage    |       1.8803| 1 |      V |        1.82 |        2.03 |              |
| 001.14.02 |Close Loop _N_l |       1.4846| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4922| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8099| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7797| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0072| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0144| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0234| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0241| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0344| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.7000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0252| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 242
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5825| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5344| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5399| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5236| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5009| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.4966| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4809| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5797| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5810| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5815| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7105| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5833| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5785| 1 |      v |          -1 |        -0.3 |              |
| 001.02.01 |IVCC NORMAL     |       7.1916| 1 |     mA |           1 |          15 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0024| 1 |     uA |          -5 |           5 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2580| 1 |     uA |          -1 |           1 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6696| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7167| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       6.2451| 1 |     mA |           1 |        9.05 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     149.6035| 1 |     uA |          50 |         400 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -54.2261| 1 |     uA |         -80 |         -35 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0306| 1 |     uA |          -2 |           2 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2950| 1 |      V |           1 |         1.8 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0850| 1 |      V |         0.9 |         1.6 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2100| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2200| 1 |      V |           4 |         4.5 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7300| 1 |      V |         3.6 |           4 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.4900| 1 |      V |        0.35 |         0.7 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.0269| 1 |     uA |         -12 |          -8 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.1539| 1 |     uA |         -13 |          -7 |              |
| 001.06.03 |SS Threshold    |       1.2100| 1 |      V |         1.1 |         1.4 |              |
| 001.07.01 |OPEN FREQ HD    |     309.9884| 1 |    KHZ |         240 |         360 |              |
| 001.07.02 |OPEN FREQ LD    |     309.1031| 1 |    KHZ |         240 |         360 |              |
| 001.07.03 |RISE TIME HD    |      39.2139| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      23.6312| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      24.0726| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      27.9874| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      33.8353| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      48.0961| 1 |     nS |           8 |         100 |              |
| 001.07.09 |OPEN FREQ LD    |     192.9832| 1 |    KHZ |         152 |         248 |              |
| 001.07.10 |OPEN FREQ HD    |     192.8965| 1 |    KHZ |         152 |         248 |              |
| 001.08.01 |Pwm DCycle High |      71.3687| 1 |      % |          45 |          95 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      38.2404| 1 |      % |          20 |          65 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9270| 1 |      V |        4.25 |        5.75 |              |
| 001.09.02 |ILIM CURRENT    |       9.8539| 1 |     uA |           9 |          11 |              |
| 001.10.01 |EA SOURCE       |   -2561.5415| 1 |     uA |       -5000 |        -500 |              |
| 001.10.02 |EA I SINK       |   10146.3242| 1 |     uA |        4000 |    1.7e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6279| 1 |      V |         3.4 |           4 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5304| 1 |      V |         3.4 |           4 |              |
| 001.10.05 |EA_OUT LOW      |       0.0657| 1 |      V |         4.2 |         0.3 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0140| 1 |      V |       -0.01 |       0.025 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8427| 1 |      V |       1.425 |        1.95 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1953| 1 |      V |        1.17 |        1.23 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9391| 1 |      V |         4.4 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0475| 1 |      V |        -0.5 |        0.25 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |       0.775 |       0.825 |              |
| 001.12.05 |SS LDO STARTUP  |       2.1400| 1 |      V |         1.8 |         2.5 |              |
| 001.13.01 |OVP VSEN PIN 23 |     114.6000| 1 |      % |         110 |       122.5 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |          65 |          80 |              |
| 001.14.01 |Ramp Voltage    |       1.8808| 1 |      V |        1.82 |        2.03 |              |
| 001.14.02 |Close Loop _N_l |       1.4844| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4933| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8098| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7798| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0124| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0248| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0255| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0321| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0262| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.7000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0179| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 243
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5825| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5348| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5398| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5215| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5007| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.4965| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4803| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5796| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5802| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5817| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7105| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5833| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5787| 1 |      v |          -1 |        -0.3 |              |
| 001.02.01 |IVCC NORMAL     |       7.1952| 1 |     mA |           1 |          15 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0011| 1 |     uA |          -5 |           5 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2663| 1 |     uA |          -1 |           1 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6702| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7167| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       6.2465| 1 |     mA |           1 |        9.05 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     149.6134| 1 |     uA |          50 |         400 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -54.2147| 1 |     uA |         -80 |         -35 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0165| 1 |     uA |          -2 |           2 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2950| 1 |      V |           1 |         1.8 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0800| 1 |      V |         0.9 |         1.6 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2150| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2200| 1 |      V |           4 |         4.5 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7300| 1 |      V |         3.6 |           4 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.4900| 1 |      V |        0.35 |         0.7 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.0305| 1 |     uA |         -12 |          -8 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.1514| 1 |     uA |         -13 |          -7 |              |
| 001.06.03 |SS Threshold    |       1.2100| 1 |      V |         1.1 |         1.4 |              |
| 001.07.01 |OPEN FREQ HD    |     309.8831| 1 |    KHZ |         240 |         360 |              |
| 001.07.02 |OPEN FREQ LD    |     309.2268| 1 |    KHZ |         240 |         360 |              |
| 001.07.03 |RISE TIME HD    |      40.2400| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      25.4883| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      24.3629| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      28.6077| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      36.1178| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      47.3895| 1 |     nS |           8 |         100 |              |
| 001.07.09 |OPEN FREQ LD    |     192.8947| 1 |    KHZ |         152 |         248 |              |
| 001.07.10 |OPEN FREQ HD    |     193.1854| 1 |    KHZ |         152 |         248 |              |
| 001.08.01 |Pwm DCycle High |      71.3786| 1 |      % |          45 |          95 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      38.3212| 1 |      % |          20 |          65 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9265| 1 |      V |        4.25 |        5.75 |              |
| 001.09.02 |ILIM CURRENT    |       9.8530| 1 |     uA |           9 |          11 |              |
| 001.10.01 |EA SOURCE       |   -2561.0266| 1 |     uA |       -5000 |        -500 |              |
| 001.10.02 |EA I SINK       |   10147.2402| 1 |     uA |        4000 |    1.7e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6280| 1 |      V |         3.4 |           4 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5303| 1 |      V |         3.4 |           4 |              |
| 001.10.05 |EA_OUT LOW      |       0.0661| 1 |      V |         4.2 |         0.3 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0140| 1 |      V |       -0.01 |       0.025 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8424| 1 |      V |       1.425 |        1.95 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1964| 1 |      V |        1.17 |        1.23 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9391| 1 |      V |         4.4 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0478| 1 |      V |        -0.5 |        0.25 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |       0.775 |       0.825 |              |
| 001.12.05 |SS LDO STARTUP  |       2.1400| 1 |      V |         1.8 |         2.5 |              |
| 001.13.01 |OVP VSEN PIN 23 |     114.6000| 1 |      % |         110 |       122.5 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |          65 |          80 |              |
| 001.14.01 |Ramp Voltage    |       1.8807| 1 |      V |        1.82 |        2.03 |              |
| 001.14.02 |Close Loop _N_l |       1.4847| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4922| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8098| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7797| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0107| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0213| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0227| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0245| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0252| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.7000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0226| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 244
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5823| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5343| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5403| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5240| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5007| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.4963| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4873| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5796| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5804| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5818| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7115| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5833| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5790| 1 |      v |          -1 |        -0.3 |              |
| 001.02.01 |IVCC NORMAL     |       7.1900| 1 |     mA |           1 |          15 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0006| 1 |     uA |          -5 |           5 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2493| 1 |     uA |          -1 |           1 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6706| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7163| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       6.2462| 1 |     mA |           1 |        9.05 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     149.7914| 1 |     uA |          50 |         400 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -54.1689| 1 |     uA |         -80 |         -35 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0277| 1 |     uA |          -2 |           2 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2950| 1 |      V |           1 |         1.8 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0800| 1 |      V |         0.9 |         1.6 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2150| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2200| 1 |      V |           4 |         4.5 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7300| 1 |      V |         3.6 |           4 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.4900| 1 |      V |        0.35 |         0.7 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.0277| 1 |     uA |         -12 |          -8 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.1545| 1 |     uA |         -13 |          -7 |              |
| 001.06.03 |SS Threshold    |       1.2100| 1 |      V |         1.1 |         1.4 |              |
| 001.07.01 |OPEN FREQ HD    |     309.8631| 1 |    KHZ |         240 |         360 |              |
| 001.07.02 |OPEN FREQ LD    |     309.0693| 1 |    KHZ |         240 |         360 |              |
| 001.07.03 |RISE TIME HD    |      40.0978| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      24.1682| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      24.8063| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      27.1184| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      34.6549| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      47.2128| 1 |     nS |           8 |         100 |              |
