TEXT REPORT

Test Program: FAN5069 (QC-ROOM) No Version#
Lot ID: CUR020104_R25_Q1
Operator: OPERATOR
Computer: TMT-23

Date: 01/27/24 10:40:03

Serial Number: 1
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.07.03 |RISE TIME HD    |      37.4679| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      31.0289| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      24.8072| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      30.0254| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      30.6034| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      42.9966| 1 |     nS |           8 |         100 |              |
| 001.07.09 |OPEN FREQ LD    |     207.1447| 1 |    KHZ |         152 |         248 |              |
| 001.07.10 |OPEN FREQ HD    |     207.1198| 1 |    KHZ |         152 |         248 |              |
| 001.08.01 |Pwm DCycle High |      76.0184| 1 |      % |          45 |          95 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      39.5565| 1 |      % |          20 |          65 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9188| 1 |      V |        4.25 |        5.75 |              |
| 001.09.02 |ILIM CURRENT    |       9.8376| 1 |     uA |           9 |          11 |              |
| 001.10.01 |EA SOURCE       |   -2561.5989| 1 |     uA |       -5000 |        -500 |              |
| 001.10.02 |EA I SINK       |   10018.6416| 1 |     uA |        4000 |    1.7e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6322| 1 |      V |         3.4 |           4 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5340| 1 |      V |         3.4 |           4 |              |
| 001.10.05 |EA_OUT LOW      |       0.0653| 1 |      V |         4.2 |         0.3 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0100| 1 |      V |       -0.01 |       0.025 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8378| 1 |      V |       1.425 |        1.95 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1971| 1 |      V |        1.17 |        1.23 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9277| 1 |      V |         4.4 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0372| 1 |      V |        -0.5 |        0.25 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |       0.775 |       0.825 |              |
| 001.12.05 |SS LDO STARTUP  |       2.0600| 1 |      V |         1.8 |         2.5 |              |
| 001.13.01 |OVP VSEN PIN 23 |     112.7250| 1 |      % |         110 |       122.5 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |          65 |          80 |              |
| 001.14.01 |Ramp Voltage    |       1.8876| 1 |      V |        1.82 |        2.03 |              |
| 001.14.02 |Close Loop _N_l |       1.4807| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4889| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8078| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7779| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0124| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0248| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0243| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0255| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0289| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.8000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0186| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 285
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5866| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5370| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5396| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5280| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5029| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.5021| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4828| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5832| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5837| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5854| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7078| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5877| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5834| 1 |      v |          -1 |        -0.3 |              |
| 001.02.01 |IVCC NORMAL     |       7.5951| 1 |     mA |           1 |          15 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0014| 1 |     uA |          -5 |           5 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2340| 1 |     uA |          -1 |           1 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.7079| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7817| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       7.0891| 1 |     mA |           1 |        9.05 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     158.1201| 1 |     uA |          50 |         400 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -56.5250| 1 |     uA |         -80 |         -35 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0260| 1 |     uA |          -2 |           2 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2950| 1 |      V |           1 |         1.8 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0800| 1 |      V |         0.9 |         1.6 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2150| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2400| 1 |      V |           4 |         4.5 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7400| 1 |      V |         3.6 |           4 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.5000| 1 |      V |        0.35 |         0.7 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.7750| 1 |     uA |         -12 |          -8 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.8876| 1 |     uA |         -13 |          -7 |              |
| 001.06.03 |SS Threshold    |       1.2050| 1 |      V |         1.1 |         1.4 |              |
| 001.07.01 |OPEN FREQ HD    |     316.7869| 1 |    KHZ |         240 |         360 |              |
| 001.07.02 |OPEN FREQ LD    |     316.4450| 1 |    KHZ |         240 |         360 |              |
| 001.07.03 |RISE TIME HD    |      36.3522| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      31.6262| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      26.3068| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      29.2927| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      30.2705| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      43.1230| 1 |     nS |           8 |         100 |              |
| 001.07.09 |OPEN FREQ LD    |     207.0256| 1 |    KHZ |         152 |         248 |              |
| 001.07.10 |OPEN FREQ HD    |     206.9388| 1 |    KHZ |         152 |         248 |              |
| 001.08.01 |Pwm DCycle High |      76.0025| 1 |      % |          45 |          95 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      39.4799| 1 |      % |          20 |          65 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9174| 1 |      V |        4.25 |        5.75 |              |
| 001.09.02 |ILIM CURRENT    |       9.8349| 1 |     uA |           9 |          11 |              |
| 001.10.01 |EA SOURCE       |   -2562.2854| 1 |     uA |       -5000 |        -500 |              |
| 001.10.02 |EA I SINK       |   10017.7256| 1 |     uA |        4000 |    1.7e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6323| 1 |      V |         3.4 |           4 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5335| 1 |      V |         3.4 |           4 |              |
| 001.10.05 |EA_OUT LOW      |       0.0649| 1 |      V |         4.2 |         0.3 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0100| 1 |      V |       -0.01 |       0.025 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8484| 1 |      V |       1.425 |        1.95 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1970| 1 |      V |        1.17 |        1.23 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9280| 1 |      V |         4.4 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0372| 1 |      V |        -0.5 |        0.25 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |       0.775 |       0.825 |              |
| 001.12.05 |SS LDO STARTUP  |       2.0600| 1 |      V |         1.8 |         2.5 |              |
| 001.13.01 |OVP VSEN PIN 23 |     112.7250| 1 |      % |         110 |       122.5 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |          65 |          80 |              |
| 001.14.01 |Ramp Voltage    |       1.8890| 1 |      V |        1.82 |        2.03 |              |
| 001.14.02 |Close Loop _N_l |       1.4807| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4889| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8078| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7780| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0063| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0126| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0236| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0209| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0255| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.8000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0186| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 286
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5879| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5370| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5405| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5269| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5029| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.5017| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4905| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5834| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5841| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5851| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7120| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5882| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5829| 1 |      v |          -1 |        -0.3 |              |
| 001.02.01 |IVCC NORMAL     |       7.6019| 1 |     mA |           1 |          15 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0022| 1 |     uA |          -5 |           5 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2314| 1 |     uA |          -1 |           1 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.7072| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7819| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       7.0854| 1 |     mA |           1 |        9.05 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     157.8926| 1 |     uA |          50 |         400 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -56.6509| 1 |     uA |         -80 |         -35 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0257| 1 |     uA |          -2 |           2 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2950| 1 |      V |           1 |         1.8 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0800| 1 |      V |         0.9 |         1.6 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2150| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2400| 1 |      V |           4 |         4.5 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7400| 1 |      V |         3.6 |           4 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.5000| 1 |      V |        0.35 |         0.7 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.7722| 1 |     uA |         -12 |          -8 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.8830| 1 |     uA |         -13 |          -7 |              |
| 001.06.03 |SS Threshold    |       1.2050| 1 |      V |         1.1 |         1.4 |              |
| 001.07.01 |OPEN FREQ HD    |     316.8017| 1 |    KHZ |         240 |         360 |              |
| 001.07.02 |OPEN FREQ LD    |     316.3623| 1 |    KHZ |         240 |         360 |              |
| 001.07.03 |RISE TIME HD    |      38.1489| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      32.1933| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      24.7822| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      29.3198| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      24.9123| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      43.2434| 1 |     nS |           8 |         100 |              |
| 001.07.09 |OPEN FREQ LD    |     207.0545| 1 |    KHZ |         152 |         248 |              |
| 001.07.10 |OPEN FREQ HD    |     207.0486| 1 |    KHZ |         152 |         248 |              |
| 001.08.01 |Pwm DCycle High |      75.9026| 1 |      % |          45 |          95 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      39.5185| 1 |      % |          20 |          65 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9165| 1 |      V |        4.25 |        5.75 |              |
| 001.09.02 |ILIM CURRENT    |       9.8330| 1 |     uA |           9 |          11 |              |
| 001.10.01 |EA SOURCE       |   -2561.4272| 1 |     uA |       -5000 |        -500 |              |
| 001.10.02 |EA I SINK       |   10019.0996| 1 |     uA |        4000 |    1.7e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6329| 1 |      V |         3.4 |           4 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5341| 1 |      V |         3.4 |           4 |              |
| 001.10.05 |EA_OUT LOW      |       0.0650| 1 |      V |         4.2 |         0.3 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0100| 1 |      V |       -0.01 |       0.025 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8382| 1 |      V |       1.425 |        1.95 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1974| 1 |      V |        1.17 |        1.23 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9277| 1 |      V |         4.4 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0373| 1 |      V |        -0.5 |        0.25 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |       0.775 |       0.825 |              |
| 001.12.05 |SS LDO STARTUP  |       2.0600| 1 |      V |         1.8 |         2.5 |              |
| 001.13.01 |OVP VSEN PIN 23 |     112.7250| 1 |      % |         110 |       122.5 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |          65 |          80 |              |
| 001.14.01 |Ramp Voltage    |       1.8885| 1 |      V |        1.82 |        2.03 |              |
| 001.14.02 |Close Loop _N_l |       1.4808| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4888| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8078| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7782| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0057| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0115| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0229| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0200| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0294| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.8000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0183| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 287
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5880| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5370| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5399| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5268| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5028| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.5017| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4745| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5832| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5841| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5857| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7088| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5877| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5826| 1 |      v |          -1 |        -0.3 |              |
| 001.02.01 |IVCC NORMAL     |       7.5945| 1 |     mA |           1 |          15 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0021| 1 |     uA |          -5 |           5 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2429| 1 |     uA |          -1 |           1 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.7093| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7814| 1 |      V |        5.45 |         5.9 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       7.0887| 1 |     mA |           1 |        9.05 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     157.9915| 1 |     uA |          50 |         400 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -56.5708| 1 |     uA |         -80 |         -35 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0147| 1 |     uA |          -2 |           2 |      DISABLE |
| 001.04.01 |EN Rising       |       1.2950| 1 |      V |           1 |         1.8 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0800| 1 |      V |         0.9 |         1.6 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2150| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2400| 1 |      V |           4 |         4.5 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7400| 1 |      V |         3.6 |           4 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.5000| 1 |      V |        0.35 |         0.7 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.7803| 1 |     uA |         -12 |          -8 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.8850| 1 |     uA |         -13 |          -7 |              |
| 001.06.03 |SS Threshold    |       1.2050| 1 |      V |         1.1 |         1.4 |              |
| 001.07.01 |OPEN FREQ HD    |     316.7969| 1 |    KHZ |         240 |         360 |              |
| 001.07.02 |OPEN FREQ LD    |     316.2792| 1 |    KHZ |         240 |         360 |              |
| 001.07.03 |RISE TIME HD    |      38.3033| 1 |     nS |           8 |          80 |              |
| 001.07.04 |FALL TIME HD    |      32.1852| 1 |     nS |           8 |          80 |              |
| 001.07.05 |RISE TIME LD    |      24.8296| 1 |     nS |           8 |          80 |              |
| 001.07.06 |FALL TIME LD    |      29.3043| 1 |     nS |           8 |          80 |              |
| 001.07.07 |DEAD T HD TO LD |      32.1629| 1 |     nS |           8 |         100 |              |
| 001.07.08 |DEAD T LD TO HD |      42.8831| 1 |     nS |           8 |         100 |              |
| 001.07.09 |OPEN FREQ LD    |     206.9289| 1 |    KHZ |         152 |         248 |              |
| 001.07.10 |OPEN FREQ HD    |     207.0045| 1 |    KHZ |         152 |         248 |              |
| 001.08.01 |Pwm DCycle High |      75.9688| 1 |      % |          45 |          95 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      39.4903| 1 |      % |          20 |          65 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9188| 1 |      V |        4.25 |        5.75 |              |
| 001.09.02 |ILIM CURRENT    |       9.8376| 1 |     uA |           9 |          11 |              |
| 001.10.01 |EA SOURCE       |   -2562.4570| 1 |     uA |       -5000 |        -500 |              |
| 001.10.02 |EA I SINK       |   10018.1836| 1 |     uA |        4000 |    1.7e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6324| 1 |      V |         3.4 |           4 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5340| 1 |      V |         3.4 |           4 |              |
| 001.10.05 |EA_OUT LOW      |       0.0652| 1 |      V |         4.2 |         0.3 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0100| 1 |      V |       -0.01 |       0.025 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8377| 1 |      V |       1.425 |        1.95 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1964| 1 |      V |        1.17 |        1.23 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9279| 1 |      V |         4.4 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0372| 1 |      V |        -0.5 |        0.25 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |       0.775 |       0.825 |              |
| 001.12.05 |SS LDO STARTUP  |       2.0600| 1 |      V |         1.8 |         2.5 |              |
| 001.13.01 |OVP VSEN PIN 23 |     112.7250| 1 |      % |         110 |       122.5 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |          65 |          80 |              |
| 001.14.01 |Ramp Voltage    |       1.8887| 1 |      V |        1.82 |        2.03 |              |
| 001.14.02 |Close Loop _N_l |       1.4808| 1 |      V |       1.455 |        1.54 |              |
| 001.14.03 |Close Loop _w_l |       1.4888| 1 |      V |       1.455 |        1.54 |              |
| 001.14.04 |Fb pin voltage  |       0.8077| 1 |      V |        0.79 |        0.82 |              |
| 001.14.05 |Rt pin voltage  |       1.7780| 1 |      V |         1.7 |         1.9 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0081| 1 |      V |        4.25 |        5.75 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0163| 1 |     uA |           9 |          11 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.0236| 1 |     uA |           9 |        11.1 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.0287| 1 |     uA |           9 |        11.1 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0262| 1 |     uA |           9 |        11.1 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.4 |         1.6 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.8000| 1 |      V |        5.54 |        6.01 |              |
| 001.15.10 |Ilim_Delta      |       0.0171| 1 |      V |       -0.13 |       0.045 |              |

Serial Number: 288
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5867| 1 |      v |          -1 |        -0.3 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5372| 1 |      v |          -1 |        -0.3 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5381| 1 |      v |          -1 |        -0.3 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5271| 1 |      v |          -1 |        -0.3 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5034| 1 |      v |          -1 |        -0.3 |              |
| 001.01.06 |EN_PIN_7        |      -0.5021| 1 |      v |          -1 |        -0.3 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4841| 1 |      v |          -1 |        -0.2 |              |
| 001.01.08 |SS_PIN_4        |      -0.5834| 1 |      v |          -1 |        -0.3 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5842| 1 |      v |          -1 |        -0.3 |              |
| 001.01.10 |FB_PIN_6        |      -0.5857| 1 |      v |          -1 |        -0.3 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7144| 1 |      v |          -1 |        -0.3 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5877| 1 |      v |          -1 |        -0.3 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5834| 1 |      v |          -1 |        -0.3 |              |
